Item,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63
cocaine,1.6407768,2.9835184,3.889446,3.2349179,0.0,4.0515304,2.3288863,2.764513,3.7992132,0.896596,0.0,0.74578756,2.5063157,3.8341992,0.0,0.0,3.8267252,4.772803,4.512156,2.3844085,0.0,0.0,0.0,2.9277291,0.0,0.0,1.1851999,0.0,0.0,0.0,0.0,0.0,0.0,1.9098599,0.0,0.0,2.0046465,0.0,0.0,0.0,2.1188188,4.4079847,0.0,2.290294,0.0,3.639534,0.73381007,0.0,2.2730715,2.5950677,0.0,0.68573785,2.6912224,0.90446866,0.0,0.0,0.0,1.5386113,0.0,2.6472604,5.2640243,1.3821353,0.0,0.0
colchicine,0.4500445,2.9918754,2.4768639,3.4452276,0.0,3.7264478,1.9878206,1.4067695,3.526143,1.914984,0.0,2.0859296,2.5234025,3.5708706,0.0,0.0,4.4527464,4.5023646,3.7237196,1.9945934,0.0,0.99981445,0.0,3.2772067,0.3662864,0.0,2.1595075,0.0,0.0,0.0,0.0,0.0,0.0,1.6527715,0.0,0.0,1.909643,0.0,0.0,0.0,2.578578,5.1469316,0.0,1.9972813,1.2061666,4.470792,1.5146012,0.0,1.6553658,1.2527181,0.0,1.4545306,2.7270389,1.3860582,0.0,0.0,0.0,1.6319392,0.0,3.3477497,5.7038274,1.1232357,0.0,0.0
cytarabine,1.2374624,2.7383924,4.066024,2.6268191,0.0,2.876266,2.2599938,2.174426,3.8477874,0.6250701,0.0,0.0,2.0686672,3.5785182,0.0,0.0,2.588912,4.199517,4.105571,1.6778004,0.0,0.0,0.0,2.485718,0.0,0.3276206,0.3550541,0.0,0.0,0.0,0.0,0.0,0.0,1.633765,0.0,0.0,1.5298442,0.0,0.0,0.0,1.7456034,3.3161616,0.0,2.2914479,0.0,2.3426864,0.51885575,0.0,2.170971,2.785693,0.0,1.0514882,1.8830409,1.2169847,0.0,0.0,0.0,1.1363115,0.0,1.6876473,4.19412,1.5925207,0.0,0.0
daunorubicin,0.0,2.375957,0.9117366,2.4766493,0.0,2.1050086,1.3137329,0.0,2.877216,2.3653312,0.0,2.352522,1.7107534,2.9097555,0.0,0.0,3.8895931,3.0589497,2.1992836,0.9473464,0.0,2.219369,0.0,2.823237,0.58105737,0.0,2.228002,0.0,0.0,0.0,0.0,0.0,0.0,1.0547662,0.0,0.0,1.1254852,0.0,0.0,0.0,2.495303,4.264367,0.0,1.5662702,2.352662,3.6897423,2.1683915,0.0,0.8890941,0.0,0.0,2.279128,1.6817248,2.2151694,0.0,0.0,0.0,1.2870663,0.0,2.9671242,4.7195406,1.0017959,0.0,0.0
desipramine,2.1204247,2.667594,4.171237,2.7994113,0.0,3.9765363,2.2101364,3.2439997,3.5246472,0.32996616,0.0,0.24028473,2.2548308,3.6737666,0.0,0.0,3.3467355,4.474777,4.492549,2.4737735,0.0,0.0,0.0,2.4522119,0.0,0.331009,0.7390938,0.0,0.0,0.0,0.0,0.0,0.0,1.9053636,0.0,0.0,1.8835124,0.0,0.0,0.0,1.6942422,3.6975434,0.0,2.1892166,0.0,3.058459,0.33818048,0.0,2.3938138,2.9494643,0.0,0.15983224,2.4927068,0.59820306,0.0,0.0,0.0,1.3640238,0.0,2.1506789,4.631303,1.361164,0.0,0.0
dexamethasone,0.4512831,3.0160923,2.5542095,3.4504488,0.0,3.6895287,2.0295556,1.4063956,3.5785892,1.898168,0.0,1.9822459,2.5326965,3.5910623,0.0,0.0,4.394897,4.5220776,3.7579288,1.9698098,0.0,0.9528797,0.0,3.2880013,0.3329276,0.0,2.0947905,0.0,0.0,0.0,0.0,0.0,0.0,1.654386,0.0,0.0,1.9033525,0.0,0.0,0.0,2.5707672,5.118446,0.0,2.033678,1.1663516,4.4061375,1.4991578,0.0,1.6807176,1.3141857,0.0,1.4822963,2.7040632,1.4066298,0.0,0.0,0.0,1.620241,0.0,3.305277,5.6814737,1.1571603,0.0,0.0
dextromethorphan,2.1031737,2.6842244,4.1099586,2.8427255,0.0,4.0282063,2.2000356,3.2310607,3.513997,0.37616163,0.0,0.34368044,2.27649,3.6742525,0.0,0.0,3.4278831,4.4938335,4.4918866,2.5000165,0.0,0.0,0.0,2.4879067,0.0,0.27799952,0.81594837,0.0,0.0,0.0,0.0,0.0,0.0,1.911808,0.0,0.0,1.909184,0.0,0.0,0.0,1.7321882,3.7895777,0.0,2.1772444,0.0,3.1522686,0.37172475,0.0,2.3763535,2.896304,0.0,0.17259243,2.5314488,0.5952431,0.0,0.0,0.0,1.3893737,0.0,2.2304091,4.7122083,1.3344036,0.0,0.0
diazepam,1.9334525,2.8389642,4.0768466,3.033992,0.0,4.066046,2.2821066,3.0728087,3.6823733,0.5826464,0.0,0.47817478,2.3913314,3.7792618,0.0,0.0,3.6045952,4.6561885,4.5566754,2.4689677,0.0,0.0,0.0,2.6944695,0.0,0.1479871,0.9553746,0.0,0.0,0.0,0.0,0.0,0.0,1.9312003,0.0,0.0,1.968856,0.0,0.0,0.0,1.909747,4.079787,0.0,2.2533007,0.0,3.3577063,0.5141835,0.0,2.364304,2.8188949,0.0,0.40005058,2.6084986,0.73498356,0.0,0.0,0.0,1.461235,0.0,2.4145434,4.9859285,1.3688301,0.0,0.0
diclofenac,1.7494512,2.9424312,3.982661,3.1681573,0.0,4.055071,2.324271,2.8806686,3.7786734,0.7802716,0.0,0.6228965,2.4696994,3.825868,0.0,0.0,3.7387292,4.7421565,4.5452037,2.414239,0.0,0.0,0.0,2.8501093,0.0,0.027492166,1.0861034,0.0,0.0,0.0,0.0,0.0,0.0,1.922227,0.0,0.0,1.993111,0.0,0.0,0.0,2.046514,4.287019,0.0,2.2886307,0.0,3.5246093,0.64865756,0.0,2.313082,2.6971548,0.0,0.59180206,2.658618,0.8499781,0.0,0.0,0.0,1.5101346,0.0,2.5542264,5.166107,1.389639,0.0,0.0
diethylstilbestrol,1.9902345,2.779999,4.26409,2.8897345,0.0,3.8973072,2.304593,3.117291,3.7112317,0.4233246,0.0,0.14048803,2.3108046,3.7715578,0.0,0.0,3.3331847,4.5846486,4.557862,2.384931,0.0,0.0,0.0,2.5702415,0.0,0.31180114,0.7089515,0.0,0.0,0.0,0.0,0.0,0.0,1.9113269,0.0,0.0,1.8881696,0.0,0.0,0.0,1.7851914,3.790523,0.0,2.286831,0.0,3.0462115,0.40257126,0.0,2.421658,2.9883637,0.0,0.36358443,2.4727538,0.7437265,0.0,0.0,0.0,1.3767506,0.0,2.163192,4.7312684,1.439977,0.0,0.0
diflunisal,1.9424517,2.703804,4.427254,2.700748,0.0,3.606837,2.3096056,3.0293918,3.7511961,0.297437,0.0,0.0,2.188328,3.7545877,0.0,0.0,2.9637756,4.4647512,4.4881444,2.2184527,0.0,0.0,0.0,2.4391143,0.0,0.48121193,0.42910376,0.0,0.0,0.0,0.0,0.0,0.0,1.8285512,0.0,0.0,1.7645191,0.0,0.0,0.0,1.6683716,3.402933,0.0,2.3074737,0.0,2.6587331,0.3075898,0.0,2.4477637,3.125065,0.0,0.40885317,2.2596023,0.7992468,0.0,0.0,0.0,1.265921,0.0,1.8507224,4.3772593,1.542216,0.0,0.0
digitoxin,0.0,1.3156745,0.0,1.1984707,0.89063877,0.90470624,0.5724945,0.0,1.876678,2.0125778,0.0,2.2367144,0.80473375,2.118964,0.0,0.0,2.8459532,1.6223683,0.88689625,0.29880974,0.0,2.30212,0.0,1.8235288,0.6883925,0.0,1.8808717,0.0,0.0,0.0,0.22532684,0.0,0.49882364,0.4339441,0.0,0.0,0.49257067,0.0,0.0,0.0,1.7540761,2.9248977,0.0,0.83823955,2.3068428,2.6769495,2.2164001,0.0,0.3613371,0.0,0.0,2.4443197,0.86032444,2.423702,0.0,0.0,0.0,0.8725964,0.0,2.2923803,3.2370338,0.76385164,0.0,0.0
digoxin,0.0,1.2432851,0.0,1.1079196,0.94301116,0.81182104,0.52853817,0.0,1.8172599,1.9794753,0.0,2.1780672,0.74681115,2.058644,0.0,0.0,2.7338195,1.5308594,0.80995727,0.24018991,0.0,2.2760224,0.0,1.7447033,0.67948633,0.0,1.8287392,0.0,0.0,0.0,0.30504614,0.0,0.56423086,0.38989398,0.0,0.0,0.4463725,0.0,0.0,0.0,1.6904372,2.8093565,0.0,0.7886053,2.2842584,2.5685515,2.2030776,0.0,0.3355572,0.0,0.0,2.4532926,0.7957255,2.4303744,0.0,0.0,0.0,0.8362546,0.0,2.2253096,3.1065822,0.74740255,0.0,0.0
dihydroergotamine,0.0,2.1929622,0.61954296,2.2855167,0.0025342489,2.0089326,1.1351237,0.0,2.6304138,2.3263822,0.0,2.5832634,1.5567875,2.7746837,0.0,0.0,3.9055903,2.795904,1.9564629,0.94036186,0.0,2.3319933,0.0,2.6800227,0.65821147,0.0,2.3108025,0.0,0.0,0.0,0.0,0.0,0.0,0.9655774,0.0,0.0,1.0397472,0.0,0.0,0.0,2.4346638,4.135468,0.0,1.4310687,2.4148989,3.7028186,2.2000546,0.0,0.7655845,0.0,0.0,2.228189,1.617663,2.2041495,0.0,0.0,0.0,1.2537957,0.0,2.9505656,4.603817,0.93805766,0.0,0.0
diltiazem,0.41896194,2.917168,2.284675,3.401043,0.0,3.7519932,1.8815857,1.3644835,3.3959794,1.9476554,0.0,2.2758784,2.4769795,3.5012195,0.0,0.0,4.5287027,4.415433,3.6116462,2.0145068,0.0,1.1076107,0.0,3.2301044,0.43316725,0.0,2.2761745,0.0,0.0,0.0,0.0,0.0,0.0,1.6320585,0.0,0.0,1.8997319,0.0,0.0,0.0,2.578469,5.1595864,0.0,1.9073516,1.2985259,4.55878,1.5497618,0.0,1.5847251,1.1036606,0.0,1.4065107,2.7379391,1.3526021,0.0,0.0,0.0,1.6403688,0.0,3.4064097,5.7011933,1.0478736,0.0,0.0
diphenhydramine,2.1760564,2.5797951,4.2334805,2.6578884,0.0,3.8733919,2.1756177,3.2800956,3.4655778,0.21028695,0.0,0.0633697,2.1679962,3.6253192,0.0,0.0,3.161216,4.36591,4.4402027,2.4390707,0.0,0.0,0.0,2.3249726,0.0,0.43971512,0.59845316,0.0,0.0,0.0,0.0,0.0,0.0,1.8719611,0.0,0.0,1.8180909,0.0,0.0,0.0,1.5829532,3.4480772,0.0,2.162992,0.0,2.8596964,0.2520084,0.0,2.4028301,3.0220516,0.0,0.07427948,2.399208,0.5530292,0.0,0.0,0.0,1.2995968,0.0,1.9759357,4.3997746,1.3827003,0.0,0.0
disopyramide,1.2576641,3.048814,3.3790905,3.4262612,0.0,4.0828023,2.2437813,2.3447943,3.7177696,1.3204008,0.0,1.3748143,2.5964715,3.778959,0.0,0.0,4.21129,4.7842035,4.294754,2.325106,0.0,0.06915099,0.0,3.1417797,0.11141521,0.0,1.6457742,0.0,0.0,0.0,0.0,0.0,0.0,1.8464483,0.0,0.0,2.0406864,0.0,0.0,0.0,2.3492978,4.844835,0.0,2.1988742,0.33957642,4.1311655,1.0460491,0.0,2.0677466,2.1011546,0.0,0.9340226,2.826023,1.03265,0.0,0.0,0.0,1.6363543,0.0,3.0313985,5.591414,1.2729707,0.0,0.0
domperidone,0.20976537,2.885835,2.1128929,3.345627,0.0,3.5802834,1.826948,1.1054063,3.3804522,2.056848,0.0,2.303015,2.4166048,3.4601982,0.0,0.0,4.487633,4.317648,3.4613886,1.8793614,0.0,1.2993028,0.0,3.2390268,0.46861407,0.0,2.3087337,0.0,0.0,0.0,0.0,0.0,0.0,1.5721465,0.0,0.0,1.835479,0.0,0.0,0.0,2.606153,5.129845,0.0,1.882723,1.4858686,4.507191,1.6686978,0.0,1.498748,0.9367954,0.0,1.5718656,2.628863,1.4923028,0.0,0.0,0.0,1.6133114,0.0,3.4045036,5.6430163,1.0447973,0.0,0.0
dopamine,1.4195178,1.4030371,4.0072317,1.2099065,0.0,1.6920987,1.6430708,1.9831425,2.7917159,0.0,0.0,0.0,0.9551647,2.939125,0.0,0.0,0.84199965,2.7606697,2.9526525,1.0784773,0.0,0.0,0.0,0.99702054,0.0,1.1898725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0994745,0.0,0.0,0.63582605,0.0,0.0,0.0,0.53670996,0.97585344,0.0,1.7683691,0.0,0.45912135,0.0,0.0,1.869959,2.8243892,0.0,0.4230198,0.731387,0.8297076,0.0,0.0,0.0,0.39859197,0.0,0.1588155,1.7223575,1.5439396,0.0,0.0
doxepin,2.055706,2.7272253,4.033585,2.923837,0.0,4.0931153,2.201988,3.1912775,3.5281851,0.46165428,0.0,0.48620567,2.3204083,3.6919465,0.0,0.0,3.5509965,4.543426,4.502417,2.524519,0.0,0.0,0.0,2.5627692,0.0,0.19542916,0.9263964,0.0,0.0,0.0,0.0,0.0,0.0,1.9209584,0.0,0.0,1.9500387,0.0,0.0,0.0,1.8056505,3.9445484,0.0,2.174882,0.0,3.2926571,0.43252093,0.0,2.3559084,2.822429,0.0,0.22571242,2.5867786,0.61629903,0.0,0.0,0.0,1.4302022,0.0,2.3526616,4.850649,1.3080667,0.0,0.0
doxorubicin,0.0,2.258649,0.7777943,2.3115382,0.0,1.9060264,1.2303697,0.0,2.755068,2.3328118,0.0,2.3289511,1.5854697,2.7890124,0.0,0.0,3.7286258,2.8669803,1.9920591,0.8139819,0.0,2.2631698,0.0,2.7163446,0.59259486,0.0,2.1684942,0.0,0.0,0.0,0.0,0.0,0.0,0.9685229,0.0,0.0,1.0187428,0.0,0.0,0.0,2.4129434,4.0969853,0.0,1.4944355,2.3686266,3.5536318,2.1935077,0.0,0.79387546,0.0,0.0,2.3417892,1.5588802,2.2783544,0.0,0.0,0.0,1.2230335,0.0,2.863342,4.5178456,0.98184836,0.0,0.0
doxycycline,0.0,2.685301,1.6153349,2.946956,0.0,2.7169082,1.6459054,0.17348415,3.2643301,2.2528117,0.0,2.08783,2.0979023,3.204933,0.0,0.0,4.019284,3.7602615,2.8454928,1.2783374,0.0,1.7551405,0.0,3.0844398,0.47882932,0.0,2.150251,0.0,0.0,0.0,0.0,0.0,0.0,1.299316,0.0,0.0,1.4727012,0.0,0.0,0.0,2.544329,4.6672034,0.0,1.7894311,1.9289825,3.9440556,1.9332947,0.0,1.2065225,0.45531726,0.0,2.0878704,2.0778449,1.958129,0.0,0.0,0.0,1.4190611,0.0,3.1046245,5.1154175,1.078345,0.0,0.0
enalapril,0.6000811,3.0561166,2.7750514,3.469996,0.0,3.7476916,2.1068978,1.5894784,3.655258,1.7865744,0.0,1.8038179,2.5657868,3.647175,0.0,0.0,4.325611,4.602116,3.8973503,2.0310175,0.0,0.7474387,0.0,3.279948,0.25466785,0.0,1.9750094,0.0,0.0,0.0,0.0,0.0,0.0,1.691522,0.0,0.0,1.9313905,0.0,0.0,0.0,2.52928,5.073965,0.0,2.096392,0.9690309,4.327486,1.3900216,0.0,1.7729642,1.5244054,0.0,1.4088491,2.723445,1.3415725,0.0,0.0,0.0,1.6188358,0.0,3.2243342,5.6813083,1.2098917,0.0,0.0
epinephrine,1.6485229,1.9343884,4.3804245,1.7150657,0.0,2.3229475,1.9617722,2.3978748,3.2214682,0.0,0.0,0.0,1.4187376,3.3032615,0.0,0.0,1.5094881,3.42557,3.6390734,1.4683123,0.0,0.0,0.0,1.5275282,0.0,1.0234697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3670936,0.0,0.0,1.0076905,0.0,0.0,0.0,0.925739,1.7613158,0.0,2.059805,0.0,1.1066594,0.029630244,0.0,2.1757488,3.1179552,0.0,0.4446255,1.2738626,0.8749287,0.0,0.0,0.0,0.6691399,0.0,0.65686816,2.614252,1.6009231,0.0,0.0
ergotamine,0.0,2.2031693,0.6312011,2.2983336,0.0,2.024144,1.142457,0.0,2.6397898,2.3293104,0.0,2.5833898,1.5672623,2.7831588,0.0,0.0,3.9160671,2.8122196,1.9725652,0.9478858,0.0,2.3281274,0.0,2.6883938,0.6560807,0.0,2.3140101,0.0,0.0,0.0,0.0,0.0,0.0,0.97197855,0.0,0.0,1.0471407,0.0,0.0,0.0,2.441138,4.148888,0.0,1.4371772,2.4137442,3.7126698,2.1980035,0.0,0.77283674,0.0,0.0,2.223641,1.627649,2.199497,0.0,0.0,0.0,1.2587306,0.0,2.9575527,4.618613,0.9392084,0.0,0.0
erythromycin,0.0,1.4242101,0.049587652,1.3202988,0.8113228,1.006311,0.6460976,0.0,1.9763212,2.06199,0.0,2.2730918,0.88722724,2.1934643,0.0,0.0,2.957348,1.7560592,0.9895451,0.346441,0.0,2.3296568,0.0,1.9349532,0.68393165,0.0,1.9280293,0.0,0.0,0.0,0.14236218,0.0,0.40088633,0.49034682,0.0,0.0,0.5445128,0.0,0.0,0.0,1.8404645,3.0721014,0.0,0.9156576,2.3379433,2.7966309,2.2314868,0.0,0.39702895,0.0,0.0,2.4586372,0.9379509,2.4310846,0.0,0.0,0.0,0.9138995,0.0,2.3672447,3.394048,0.7938588,0.0,0.0
estradiol,1.9685746,2.8024042,4.226204,2.930749,0.0,3.9323406,2.305,3.0995495,3.7185044,0.4656361,0.0,0.2121771,2.3326569,3.7805169,0.0,0.0,3.3960536,4.60909,4.564357,2.399347,0.0,0.0,0.0,2.6069932,0.0,0.27031878,0.76540166,0.0,0.0,0.0,0.0,0.0,0.0,1.9182711,0.0,0.0,1.9084706,0.0,0.0,0.0,1.8210313,3.8695762,0.0,2.2863474,0.0,3.1179712,0.43338478,0.0,2.411304,2.9519954,0.0,0.38859153,2.5020006,0.75318766,0.0,0.0,0.0,1.397308,0.0,2.225488,4.802804,1.426173,0.0,0.0
estramustine,0.19591697,2.7967994,1.9317005,3.2823057,0.0,3.5940785,1.7152684,1.078481,3.2369769,2.0641756,0.0,2.462895,2.3586028,3.3759446,0.0,0.0,4.532038,4.211539,3.3456845,1.8984591,0.0,1.3760592,0.0,3.1671782,0.52633417,0.0,2.3995621,0.0,0.0,0.0,0.0,0.0,0.0,1.5479563,0.0,0.0,1.8183938,0.0,0.0,0.0,2.58476,5.10618,0.0,1.785464,1.5466886,4.5605764,1.6810502,0.0,1.4305063,0.80534005,0.0,1.502748,2.6274467,1.4425292,0.0,0.0,0.0,1.6107349,0.0,3.4343455,5.6059766,0.9674143,0.0,0.0
estrone,1.9980391,2.7799315,4.2368608,2.9028687,0.0,3.9297,2.2954469,3.12802,3.6946204,0.43346882,0.0,0.19080387,2.317764,3.7671683,0.0,0.0,3.3711975,4.588366,4.5576477,2.406014,0.0,0.0,0.0,2.5772278,0.0,0.292956,0.7426222,0.0,0.0,0.0,0.0,0.0,0.0,1.9160783,0.0,0.0,1.9002987,0.0,0.0,0.0,1.7941421,3.8239093,0.0,2.2764633,0.0,3.088195,0.41037828,0.0,2.4153566,2.9674296,0.0,0.3504445,2.4932666,0.7304261,0.0,0.0,0.0,1.3874111,0.0,2.1963918,4.7606087,1.4238569,0.0,0.0
ethacrynic acid,1.5896338,2.998597,3.8931937,3.2390666,0.0,4.0000377,2.341444,2.7061868,3.8315618,0.9211096,0.0,0.7114242,2.5062761,3.840249,0.0,0.0,3.7986753,4.7735744,4.501838,2.3425689,0.0,0.0,0.0,2.942773,0.0,0.0,1.1685992,0.0,0.0,0.0,0.0,0.0,0.0,1.8998111,0.0,0.0,1.9908522,0.0,0.0,0.0,2.1309247,4.4048243,0.0,2.3052309,0.0,3.612051,0.75074375,0.0,2.2657924,2.590319,0.0,0.7439923,2.6672726,0.9453597,0.0,0.0,0.0,1.5311484,0.0,2.6315036,5.258359,1.3997929,0.0,0.0
ethinyl estradiol,1.7986182,2.9173524,3.9607787,3.1560168,0.0,4.102811,2.3015778,2.9342844,3.7295964,0.755246,0.0,0.66868556,2.4632487,3.807644,0.0,0.0,3.765254,4.7273517,4.5414834,2.4550786,0.0,0.0,0.0,2.8266294,0.0,0.027996514,1.1078076,0.0,0.0,0.0,0.0,0.0,0.0,1.9276454,0.0,0.0,2.0033135,0.0,0.0,0.0,2.029137,4.2834196,0.0,2.2636175,0.0,3.5519626,0.63161,0.0,2.3123024,2.6889617,0.0,0.52672595,2.679652,0.8030144,0.0,0.0,0.0,1.5151974,0.0,2.5695343,5.1617675,1.364236,0.0,0.0
etoposide,0.0,2.1297903,0.56497765,2.177812,0.11022228,1.8286259,1.1068636,0.0,2.5932806,2.3142598,0.0,2.4957354,1.4729888,2.698875,0.0,0.0,3.7438633,2.6816907,1.8142344,0.80430734,0.0,2.3585224,0.0,2.6260173,0.6527018,0.0,2.2337866,0.0,0.0,0.0,0.0,0.0,0.0,0.9042025,0.0,0.0,0.95369667,0.0,0.0,0.0,2.3772492,4.013594,0.0,1.4068681,2.4247434,3.5681107,2.2273102,0.0,0.70704347,0.0,0.0,2.3315096,1.5077543,2.2927856,0.0,0.0,0.0,1.195657,0.0,2.8596263,4.440671,0.94175327,0.0,0.0
fentanyl,1.4811461,2.9468591,3.3698087,3.352823,0.0,4.237211,2.1753085,2.5869899,3.5519385,1.1701508,0.0,1.437957,2.558166,3.7150967,0.0,0.0,4.2385817,4.724534,4.3033495,2.4689023,0.0,0.0,0.0,3.024962,0.1395961,0.0,1.6508851,0.0,0.0,0.0,0.0,0.0,0.0,1.8689935,0.0,0.0,2.0690467,0.0,0.0,0.0,2.2527277,4.7612853,0.0,2.1199255,0.20336342,4.1473126,0.9402909,0.0,2.0903492,2.1398811,0.0,0.66818756,2.876024,0.84591115,0.0,0.0,0.0,1.6386015,0.0,3.0240617,5.51919,1.1972216,0.0,0.0
fluorouracil,1.1642779,1.0401274,3.5726428,0.8291746,0.0,1.1963266,1.3891735,1.5659037,2.428244,0.0,0.05152371,0.0,0.60018474,2.5841234,0.0,0.0,0.3831835,2.2130892,2.3889315,0.7747073,0.0,0.0,0.0,0.6518346,0.0,1.217443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8891023,0.0,0.0,0.35770676,0.0,0.0,0.0,0.28050137,0.47120824,0.0,1.5353414,0.0,0.035847228,0.0,0.0,1.5982717,2.4959383,0.0,0.43474314,0.33070332,0.81663907,0.0,0.0,0.0,0.20171611,0.0,0.0,1.1004363,1.4459671,0.0,0.0
fluoxetine,1.7748413,2.8880212,3.7342694,3.2030885,0.0,4.223203,2.2271872,2.907566,3.5929594,0.85045844,0.0,0.98983335,2.4865532,3.746681,0.0,0.0,3.960009,4.704912,4.4573507,2.522843,0.0,0.0,0.0,2.856299,0.013305141,0.0,1.3179878,0.0,0.0,0.0,0.0,0.0,0.0,1.9156569,0.0,0.0,2.0422904,0.0,0.0,0.0,2.0746908,4.433956,0.0,2.177515,0.0,3.7898679,0.7051772,0.0,2.2384648,2.4978023,0.0,0.46736732,2.7794406,0.7385801,0.0,0.0,0.0,1.5656676,0.0,2.742702,5.271042,1.2690406,0.0,0.0
flupenthixol,0.33826882,2.77733,1.9889772,3.2843986,0.0,3.6988113,1.7114984,1.247268,3.1878142,1.9783542,0.0,2.4773471,2.3707442,3.361713,0.0,0.0,4.548842,4.225757,3.3989651,1.988818,0.0,1.2559506,0.0,3.1221626,0.5155008,0.0,2.390238,0.0,0.0,0.0,0.0,0.0,0.0,1.5745946,0.0,0.0,1.848142,0.0,0.0,0.0,2.5444293,5.091863,0.0,1.7643124,1.4244013,4.587621,1.5919569,0.0,1.4628701,0.87983906,0.0,1.3577924,2.6891909,1.3217996,0.0,0.0,0.0,1.6200747,0.0,3.4256506,5.605188,0.94177926,0.0,0.0
fluphenazine,0.29649547,2.7722914,1.9534686,3.2755287,0.0,3.6685526,1.7003105,1.196224,3.1854908,2.0022001,0.0,2.4879649,2.3601015,3.3554053,0.0,0.0,4.546002,4.208675,3.3703835,1.964128,0.0,1.2968638,0.0,3.1257582,0.52409476,0.0,2.4006615,0.0,0.0,0.0,0.0,0.0,0.0,1.5637689,0.0,0.0,1.8370011,0.0,0.0,0.0,2.5521967,5.090624,0.0,1.759432,1.4642012,4.5827413,1.617468,0.0,1.4460499,0.8451301,0.0,1.3910102,2.670075,1.3501911,0.0,0.0,0.0,1.6162466,0.0,3.4291217,5.5985317,0.9407388,0.0,0.0
flurazepam,0.81247777,2.9599235,2.6519895,3.4541812,0.0,4.008789,1.9960711,1.8379152,3.4387617,1.703568,0.0,2.0943332,2.5591872,3.5757244,0.0,0.0,4.509294,4.5663586,3.888568,2.2370055,0.0,0.6982281,0.0,3.1899962,0.33849484,0.0,2.1331635,0.0,0.0,0.0,0.0,0.0,0.0,1.729317,0.0,0.0,1.9955615,0.0,0.0,0.0,2.4860435,5.1262217,0.0,1.9727099,0.91153514,4.5349364,1.3148936,0.0,1.760802,1.4652914,0.0,1.1122322,2.8694618,1.1151835,0.0,0.0,0.0,1.6628518,0.0,3.337309,5.733105,1.0808817,0.0,0.0
flurbiprofen,2.0900283,2.590747,4.4274464,2.5772212,0.0,3.6477988,2.232984,3.1740363,3.6005037,0.1599667,0.0,0.0,2.1165328,3.6880848,0.0,0.0,2.9073002,4.3608,4.446239,2.2875316,0.0,0.0,0.0,2.298515,0.0,0.5593664,0.3856629,0.0,0.0,0.0,0.0,0.0,0.0,1.8186725,0.0,0.0,1.7404435,0.0,0.0,0.0,1.5488826,3.2284117,0.0,2.2360082,0.0,2.5834515,0.21428572,0.0,2.4531045,3.159434,0.0,0.20612586,2.240317,0.6726047,0.0,0.0,0.0,1.2292535,0.0,1.7621462,4.215754,1.5055254,0.0,0.0
folic acid,0.0,2.5995011,1.5101528,2.80034,0.0,2.45906,1.5886871,0.0,3.1992116,2.2460096,0.0,1.9593384,1.9889381,3.0992846,0.0,0.0,3.8166008,3.571672,2.6721573,1.1150566,0.0,1.8017254,0.0,2.9914,0.45987454,0.0,2.0463955,0.0,0.0,0.0,0.0,0.0,0.0,1.2160232,0.0,0.0,1.3605416,0.0,0.0,0.0,2.476359,4.4623914,0.0,1.7481898,1.9736553,3.7149851,1.9484074,0.0,1.1306708,0.3685697,0.0,2.1762223,1.9044565,2.0377705,0.0,0.0,0.0,1.3410442,0.0,2.9597006,4.8901844,1.080609,0.0,0.0
furosemide,0.8360721,3.068004,3.2989104,3.3437474,0.0,3.5777164,2.2626462,1.8349463,3.8437462,1.4662782,0.0,1.0843359,2.5092041,3.717923,0.0,0.0,3.879663,4.634612,4.0918674,1.9551802,0.0,0.25555044,0.0,3.154723,0.031732757,0.0,1.4751025,0.0,0.0,0.0,0.0,0.0,0.0,1.7149266,0.0,0.0,1.8722229,0.0,0.0,0.0,2.358307,4.674471,0.0,2.2459266,0.5001432,3.7996066,1.1542956,0.0,1.9546682,2.002869,0.0,1.3495717,2.5474625,1.325838,0.0,0.0,0.0,1.5255004,0.0,2.8241982,5.3784213,1.373384,0.0,0.0
